Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1946298,2016-05-06,2015-03-30,9929562,1985912400,9929562,200,1251,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946298,SRX972981,9721,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887795,SAMN03327142,simple,3702,Arabidopsis thaliana,9721,,,,,,,no,,,,,MPI-DB,SRA249184,,public,943D968AAF53ECC37F6EA1A18CE2DCB0,D1E6B2E20D4ACFDA9567294F21CC3F8D
SRR1946299,2016-05-06,2015-03-30,17514511,3502902200,17514511,200,2314,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946299,SRX972982,9722,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887793,SAMN03327143,simple,3702,Arabidopsis thaliana,9722,,,,,,,no,,,,,MPI-DB,SRA249184,,public,6D721530F03F3B33DB59C8818BD15B08,76051B0DDA517EE2E8B6CF5820E5BDA1
SRR1946300,2016-05-06,2015-03-30,8835556,1767111200,8835556,200,1087,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946300,SRX972983,9723,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887792,SAMN03327144,simple,3702,Arabidopsis thaliana,9723,,,,,,,no,,,,,MPI-DB,SRA249184,,public,BF9FA3C0256F481B59294680EE1A9154,CA040163858E82A6886CAE49DC638CFE
SRR1946301,2016-05-06,2015-03-30,9714657,1942931400,9714657,200,1171,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946301,SRX972984,9725,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887791,SAMN03327145,simple,3702,Arabidopsis thaliana,9725,,,,,,,no,,,,,MPI-DB,SRA249184,,public,6AA7C185F596337F889D3E5A88585DAE,7831BD0200FFEB097F804152E0A8AFFA
SRR1946302,2016-05-06,2015-03-30,11164743,2232948600,11164743,200,1348,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946302,SRX972985,9726,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887794,SAMN03327146,simple,3702,Arabidopsis thaliana,9726,,,,,,,no,,,,,MPI-DB,SRA249184,,public,506EB0C272687268F3FC27D45BD40E1A,60AABD4D939AAE2DEA0F40B6741BD380
SRR1946303,2016-05-06,2015-03-30,11570327,2314065400,11570327,200,1405,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946303,SRX972986,9727,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887789,SAMN03327147,simple,3702,Arabidopsis thaliana,9727,,,,,,,no,,,,,MPI-DB,SRA249184,,public,BFD546507074E38458B94F29FA011C9E,ECA1ED674045E13F824EA0626CBEE03A
SRR1946304,2016-05-06,2015-03-30,9544802,1908960400,9544802,200,1158,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946304,SRX972987,9728,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887786,SAMN03327148,simple,3702,Arabidopsis thaliana,9728,,,,,,,no,,,,,MPI-DB,SRA249184,,public,DA678303EF78D853023BE9BD1B740AF8,94A9D927143301D2FD1A516DE6902E56
SRR1946305,2016-05-06,2015-03-30,20683246,4136649200,20683246,200,2698,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946305,SRX972988,9729,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887787,SAMN03327149,simple,3702,Arabidopsis thaliana,9729,,,,,,,no,,,,,MPI-DB,SRA249184,,public,96DA25E5C6D5D6FF03438D7C2764E368,2233090EE69A7060F2986E25AB7E84B3
SRR1946306,2016-05-06,2015-03-30,11510427,2302085400,11510427,200,1399,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946306,SRX972989,9730,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887788,SAMN03327150,simple,3702,Arabidopsis thaliana,9730,,,,,,,no,,,,,MPI-DB,SRA249184,,public,3790BF96013834A132610835AB42DE01,600C6F1B99972F76B70FE9DB99AAA4A5
SRR1946307,2016-05-06,2015-03-30,16328594,3265718800,16328594,200,2140,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946307,SRX972990,9731,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887784,SAMN03327151,simple,3702,Arabidopsis thaliana,9731,,,,,,,no,,,,,MPI-DB,SRA249184,,public,81ABE50BBAD3485A1BD0340180C13398,ACBD6C0B0EA43BC3E205A3873255EDBF
SRR1946308,2016-05-06,2015-03-30,19159425,3831885000,19159425,200,2503,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946308,SRX972991,9732,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887782,SAMN03327152,simple,3702,Arabidopsis thaliana,9732,,,,,,,no,,,,,MPI-DB,SRA249184,,public,7D8D5C4CE8FA616BFBA5F83DEF12D5B0,C9478644E0CDF8B8832F7A5EA7FCD6C4
SRR1946309,2016-05-06,2015-03-30,12166021,2433204200,12166021,200,1500,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946309,SRX972992,9733,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887783,SAMN03327153,simple,3702,Arabidopsis thaliana,9733,,,,,,,no,,,,,MPI-DB,SRA249184,,public,5D191FC15651C546572F007EEE0C596E,1C2BDBC710E23BA47876BB773E97543D
SRR1946310,2016-05-06,2015-03-30,14677656,2935531200,14677656,200,1913,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946310,SRX972993,9735,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887781,SAMN03327154,simple,3702,Arabidopsis thaliana,9735,,,,,,,no,,,,,MPI-DB,SRA249184,,public,47F85E18C8B57338E252CCD016835DAC,176B4812EDC3F645D2892954FE831590
SRR1946311,2016-05-06,2015-03-30,10261930,2052386000,10261930,200,1256,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946311,SRX972994,9736,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887790,SAMN03327155,simple,3702,Arabidopsis thaliana,9736,,,,,,,no,,,,,MPI-DB,SRA249184,,public,6F2D6C923BA19A3F01D6DC827B7EC057,3709ED1C4D7CA91DF9A0617D53C592BC
SRR1946312,2016-05-06,2015-03-30,10003075,2000615000,10003075,200,1195,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946312,SRX972995,9737,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887779,SAMN03327156,simple,3702,Arabidopsis thaliana,9737,,,,,,,no,,,,,MPI-DB,SRA249184,,public,77AB8EE41AD2DD7753986E56C9E0B8F8,255902F455A49AF4AD7B0583E89886C8
SRR1946313,2016-05-06,2015-03-30,13689475,2737895000,13689475,200,1773,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946313,SRX972996,9738,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887780,SAMN03327157,simple,3702,Arabidopsis thaliana,9738,,,,,,,no,,,,,MPI-DB,SRA249184,,public,CDCF1C04D13FB5FBB30386B8D63409F7,B360EFC61966497ADA8128140FFAFE08
SRR1946314,2016-05-06,2015-03-30,15234030,3046806000,15234030,200,1863,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946314,SRX972997,9739,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887778,SAMN03327158,simple,3702,Arabidopsis thaliana,9739,,,,,,,no,,,,,MPI-DB,SRA249184,,public,317AE0A27C17DFEEFD4DA271273B3708,6B93B6CB49915BFA9BBAB43ADCF271F6
SRR1946315,2016-05-06,2015-03-30,12431135,2486227000,12431135,200,1528,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946315,SRX972998,9741,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887777,SAMN03327159,simple,3702,Arabidopsis thaliana,9741,,,,,,,no,,,,,MPI-DB,SRA249184,,public,297B28D45543D991777AF8CAF86E5217,593CE3B2CF9A91D992310229C96239FC
SRR1946316,2016-05-06,2015-03-30,10729522,2145904400,10729522,200,1324,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946316,SRX972999,9743,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887524,SAMN03327160,simple,3702,Arabidopsis thaliana,9743,,,,,,,no,,,,,MPI-DB,SRA249184,,public,465940D62BDA30E87909D62D84D6E91C,6A38A96D739E19145AD193DEDC53959D
SRR1946317,2016-05-06,2015-03-30,9875012,1975002400,9875012,200,1201,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946317,SRX973000,9744,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887523,SAMN03327161,simple,3702,Arabidopsis thaliana,9744,,,,,,,no,,,,,MPI-DB,SRA249184,,public,C4F1284D0BF5D21E8E7C3AD8C9F052FA,5F00E8126FDF0EBAE6F8A519EE1D2FB0
SRR1946318,2016-05-06,2015-03-30,12268809,2453761800,12268809,200,1491,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946318,SRX973001,9745,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887775,SAMN03327162,simple,3702,Arabidopsis thaliana,9745,,,,,,,no,,,,,MPI-DB,SRA249184,,public,1FF380E83EE3845F8BC79B8C15BDBDDF,FCB3D01A998189391EA6589B621694DF
SRR1946319,2016-05-06,2015-03-30,13427571,2685514200,13427571,200,1766,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946319,SRX973002,9747,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887774,SAMN03327163,simple,3702,Arabidopsis thaliana,9747,,,,,,,no,,,,,MPI-DB,SRA249184,,public,BAC22B9AE476B9D3E545BC5032664414,B291D38799C806B1678E952B42428DC5
SRR1946320,2016-05-06,2015-03-30,10484877,2096975400,10484877,200,1332,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946320,SRX973003,9748,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887771,SAMN03327164,simple,3702,Arabidopsis thaliana,9748,,,,,,,no,,,,,MPI-DB,SRA249184,,public,8B30289CC214A38BFD5381FDFA982171,9AA61D21798B8469ED82ED3A9FEE3979
SRR1946321,2016-05-06,2015-03-30,11104869,2220973800,11104869,200,1387,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946321,SRX973004,9749,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887772,SAMN03327165,simple,3702,Arabidopsis thaliana,9749,,,,,,,no,,,,,MPI-DB,SRA249184,,public,8182E95CE9E338FAAEA22CC4AC950A3D,98C7CFE3B33675539365FD7813D4E0FB
SRR1946322,2016-05-06,2015-03-30,21517071,4303414200,21517071,200,2833,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946322,SRX973005,9754,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887526,SAMN03327166,simple,3702,Arabidopsis thaliana,9754,,,,,,,no,,,,,MPI-DB,SRA249184,,public,96242F95EFA18E90E463C2EC47F4FF4F,56016F5BBCD870959E4EA9043210FB22
SRR1946323,2016-05-06,2015-03-30,22651083,4530216600,22651083,200,2997,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946323,SRX973006,9755,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887785,SAMN03327167,simple,3702,Arabidopsis thaliana,9755,,,,,,,no,,,,,MPI-DB,SRA249184,,public,A031B80B4AA2EA8CE4DAED3A96109A02,F8235B9548209108919EF1DA122E0E2C
SRR1946324,2016-05-06,2015-03-30,15892427,3178485400,15892427,200,2089,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946324,SRX973007,9756,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887769,SAMN03327168,simple,3702,Arabidopsis thaliana,9756,,,,,,,no,,,,,MPI-DB,SRA249184,,public,7F60D4B533D1B08F438E6B25C366AE7F,FCE7D3169B4BCD89DDE05B145A2A88AE
SRR1946325,2016-05-06,2015-03-30,10806889,2161377800,10806889,200,1342,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946325,SRX973008,9757,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887770,SAMN03327169,simple,3702,Arabidopsis thaliana,9757,,,,,,,no,,,,,MPI-DB,SRA249184,,public,69BEA9260FC1DED48EAA5FA5678E48EA,9EEC0A00C487AD996E425170FE64498A
SRR1946326,2016-05-06,2015-03-30,9303847,1879377094,9303847,202,1171,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946326,SRX973009,9758,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887773,SAMN03327170,simple,3702,Arabidopsis thaliana,9758,,,,,,,no,,,,,MPI-DB,SRA249184,,public,8F50B5D1F2131657AAD8CA4E562E09EA,8E69C45DC19DF856356CC56C8FF6789F
SRR1946327,2016-05-06,2015-03-30,8715625,1760556250,8715625,202,1101,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946327,SRX973010,9759,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887776,SAMN03327171,simple,3702,Arabidopsis thaliana,9759,,,,,,,no,,,,,MPI-DB,SRA249184,,public,ACA8F79937F0E718989C6D5ECFB48123,C603CB7265FD397EAD8E438BEF7042A3
SRR1946328,2016-05-06,2015-03-30,14726330,2974718660,14726330,202,1896,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946328,SRX973011,9761,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887767,SAMN03327172,simple,3702,Arabidopsis thaliana,9761,,,,,,,no,,,,,MPI-DB,SRA249184,,public,D9B8263A1E1F7E6AADB6C6D2C6A7E5DD,FAAE8DD396FD43743F9E487F8855B581
SRR1946329,2016-05-06,2015-03-30,7817900,1579215800,7817900,202,985,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946329,SRX973012,9762,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887525,SAMN03327173,simple,3702,Arabidopsis thaliana,9762,,,,,,,no,,,,,MPI-DB,SRA249184,,public,A54726552D6D402171FC7E4B717100B8,2F1E0EF35079D7434AB4ED699A177A9D
SRR1946330,2016-05-06,2015-03-30,77458423,15646601446,77458423,202,10930,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946330,SRX973013,9764,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887766,SAMN03327174,simple,3702,Arabidopsis thaliana,9764,,,,,,,no,,,,,MPI-DB,SRA249184,,public,31D81C1DDAD50B74490E6D2E146E95FA,F74779FDA1858420F2D464CAEFF1B48B
SRR1946331,2016-05-06,2015-03-30,8840648,1785810896,8840648,202,1087,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946331,SRX973014,9766,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887768,SAMN03327175,simple,3702,Arabidopsis thaliana,9766,,,,,,,no,,,,,MPI-DB,SRA249184,,public,F52A43FF353F2F1000D6A78A07316323,8EC706D222ECAE45081F81E214F471BB
SRR1946332,2016-05-06,2015-03-30,26817664,5363532800,26817664,200,3641,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946332,SRX973015,9768,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887765,SAMN03327176,simple,3702,Arabidopsis thaliana,9768,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E928EBD05D11DCE1ADA9CEF6C45D9E13,2AB565C6EB17AAA0D64AE64769F86B60
SRR1946333,2016-05-06,2015-03-30,27839032,5567806400,27839032,200,3773,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946333,SRX973016,9769,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887764,SAMN03327177,simple,3702,Arabidopsis thaliana,9769,,,,,,,no,,,,,MPI-DB,SRA249184,,public,90831B645ADA6A0F09A11A8D56383262,C1392BB485822957B0713711F540AB8E
SRR1946334,2016-05-06,2015-03-30,23363386,4672677200,23363386,200,3167,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946334,SRX973017,9770,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887763,SAMN03327178,simple,3702,Arabidopsis thaliana,9770,,,,,,,no,,,,,MPI-DB,SRA249184,,public,E3B0C7C8BF9F97B6E2FB0D31F8CAB2E7,AD50EB2EFC7CC5A26CBDB0FA093336F9
SRR1946335,2016-05-06,2015-03-30,21768879,4353775800,21768879,200,2949,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946335,SRX973018,9771,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887762,SAMN03327179,simple,3702,Arabidopsis thaliana,9771,,,,,,,no,,,,,MPI-DB,SRA249184,,public,5131E209AD0CC07B25C8FCE2A94084D2,1EE07284133AA6AC8A79E75C81759AC6
SRR1946336,2016-05-06,2015-03-30,27043323,5408664600,27043323,200,3661,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946336,SRX973019,9772,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887761,SAMN03327180,simple,3702,Arabidopsis thaliana,9772,,,,,,,no,,,,,MPI-DB,SRA249184,,public,627528DDBB8BC99BB6093DEECFD77FFB,B032738E0745C609615DB5B882D887B3
SRR1946337,2016-05-06,2015-03-30,24312469,4862493800,24312469,200,3297,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946337,SRX973020,9774,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887758,SAMN03327181,simple,3702,Arabidopsis thaliana,9774,,,,,,,no,,,,,MPI-DB,SRA249184,,public,C290E26CB695BE2DBF8D909EF53B068B,B9B44DEA6C3E4152C248D223B52B90C5
SRR1946338,2016-05-06,2015-03-30,28393385,5678677000,28393385,200,3835,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946338,SRX973021,9775,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887759,SAMN03327182,simple,3702,Arabidopsis thaliana,9775,,,,,,,no,,,,,MPI-DB,SRA249184,,public,86CE5F68A59AAEEA62ED132A7E8E5C72,AFD96BE9DD1E67DDD25BD0F2AF176C2B
SRR1946339,2016-05-06,2015-03-30,32696090,6539218000,32696090,200,4425,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946339,SRX973022,9776,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887760,SAMN03327183,simple,3702,Arabidopsis thaliana,9776,,,,,,,no,,,,,MPI-DB,SRA249184,,public,74D116BFB0F3345A5E8C1D6E00EB23AB,B19242649D13DC852D6A56BC3D6B87F2
SRR1946340,2016-05-06,2015-03-30,29100997,5820199400,29100997,200,3956,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946340,SRX973023,9777,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887756,SAMN03327184,simple,3702,Arabidopsis thaliana,9777,,,,,,,no,,,,,MPI-DB,SRA249184,,public,D0B0E0328062E396C832A6E2AED33397,61A9B2F89F899943F08D8A5E69CF9F72
SRR1946341,2016-05-06,2015-03-30,23739558,4747911600,23739558,200,3009,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946341,SRX973024,9778,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887757,SAMN03327185,simple,3702,Arabidopsis thaliana,9778,,,,,,,no,,,,,MPI-DB,SRA249184,,public,61D092991862A19A92660702B71AE8AA,D875C75E3F9E60BA3F92B483D5DCB79B
SRR1946342,2016-05-06,2015-03-30,20094605,4018921000,20094605,200,2556,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946342,SRX973025,9779,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887755,SAMN03327186,simple,3702,Arabidopsis thaliana,9779,,,,,,,no,,,,,MPI-DB,SRA249184,,public,94B9823BFB0DD6E340851BB319E01898,172ACB25DEA81A9BFCA39CA2763A6409
SRR1946343,2016-05-06,2015-03-30,21881064,4376212800,21881064,200,2770,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946343,SRX973026,9780,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887751,SAMN03327187,simple,3702,Arabidopsis thaliana,9780,,,,,,,no,,,,,MPI-DB,SRA249184,,public,46DDACF7C6F55CE7469015ABF31177BD,12B04493EF0BD1B2E6AE61E182C60B75
SRR1946344,2016-05-06,2015-03-30,19372365,3874473000,19372365,200,2472,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946344,SRX973027,9781,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887752,SAMN03327188,simple,3702,Arabidopsis thaliana,9781,,,,,,,no,,,,,MPI-DB,SRA249184,,public,9C7B573EEE603CBEABB886CD30930D36,37D11AB3B017151419D0976165B61E12
SRR1946345,2016-05-06,2015-03-30,22068541,4413708200,22068541,200,2802,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946345,SRX973028,9782,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887753,SAMN03327189,simple,3702,Arabidopsis thaliana,9782,,,,,,,no,,,,,MPI-DB,SRA249184,,public,DABB72263185EDE264C0C51E5006716B,0521F586D09111A81C5D08B7D8424D2D
SRR1946346,2016-05-06,2015-03-30,22608670,4521734000,22608670,200,2864,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946346,SRX973029,9783,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887754,SAMN03327190,simple,3702,Arabidopsis thaliana,9783,,,,,,,no,,,,,MPI-DB,SRA249184,,public,704F95E6F0B2E65682D13141770F622A,833B6956959F415475EEBC10752A5030
SRR1946347,2016-05-06,2015-03-30,22327294,4465458800,22327294,200,2835,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946347,SRX973030,9784,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887750,SAMN03327191,simple,3702,Arabidopsis thaliana,9784,,,,,,,no,,,,,MPI-DB,SRA249184,,public,4B0ACF0122A41D434EFD0B793C324821,99E412148A7AEECE795D28DA312A91D1
SRR1946348,2016-05-06,2015-03-30,23468825,4693765000,23468825,200,2995,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946348,SRX973031,9785,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887749,SAMN03327192,simple,3702,Arabidopsis thaliana,9785,,,,,,,no,,,,,MPI-DB,SRA249184,,public,A384E75176493FEABADAAC24A8491172,2499026E6B810CE4953E51973C3EC72E
SRR1946349,2016-05-06,2015-03-30,20011013,4002202600,20011013,200,2540,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946349,SRX973032,9786,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887748,SAMN03327193,simple,3702,Arabidopsis thaliana,9786,,,,,,,no,,,,,MPI-DB,SRA249184,,public,021A523F84DC4885C6B9B5A460ADB85E,38DE70F26250A126DBE2B781EF010791
SRR1946350,2016-05-06,2015-03-30,19813600,3962720000,19813600,200,2514,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1946350,SRX973033,9787,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056687,PRJNA273563,,273563,SRS887747,SAMN03327194,simple,3702,Arabidopsis thaliana,9787,,,,,,,no,,,,,MPI-DB,SRA249184,,public,FF4A29E92E41FFA5E37FCA1EFF7A3933,1B1DA93B09FC5D75B01468E873522F39
